origen,dest,tram,linia,type,length,speed,time,directed,geometry
M-L2-221,M-L2-222,La Pau - Verneda,L2,Metro,784.3338576940926,6.944444444444445,01:52,False,"MULTILINESTRING ((2.20560815 41.42403302999999, 2.20543965 41.42439067000001, 2.20541218 41.42445459000001, 2.20537222 41.424583239999976, 2.2053513200000006 41.424714419999994, 2.20534971 41.424846519999996, 2.20536742 41.42497795999999, 2.2054042300000005 41.42510714, 2.20545971 41.42523247, 2.20553315 41.42535246, 2.2056237 41.42546565000001, 2.2056917699999996 41.42553544, 2.2060920199999994 41.4259162, 2.20640026 41.42621203, 2.2074208300000002 41.427208500000006, 2.20757792 41.42736804, 2.20773161 41.42753711, 2.20988342 41.43000446))"
M-L2-222,M-L2-223,Verneda - Artigues | Sant Adrià,L2,Metro,824.0362750626238,6.944444444444445,01:58,False,"MULTILINESTRING ((2.20988342 41.43000446, 2.2103110799999994 41.43049386, 2.2103977 41.43058712999999, 2.2105346500000005 41.43071667, 2.2106451699999994 41.43081367, 2.2107037800000002 41.430856029999994, 2.21084695 41.430944909999994, 2.2110016699999995 41.43102204000001, 2.21116626 41.43108659000001, 2.2112889 41.43112459000001, 2.2113327700000003 41.43113676000001, 2.21146982 41.43116792, 2.21165262 41.431196850000006, 2.21185098 41.43122263, 2.2139438800000004 41.43144028, 2.21413146 41.43146733, 2.2143143400000005 41.43150875999999, 2.2144906099999995 41.43156411, 2.214658370000001 41.431632809999996, 2.21481587 41.43171413, 2.21496142 41.431807200000016, 2.21509347 41.43191104999999, 2.216074720000001 41.43282727999999, 2.21621188 41.43294779000001, 2.21639224 41.433085999999996, 2.21658583 41.433213680000016, 2.2167779200000006 41.43332294999998, 2.21777176 41.43384823))"
M-L2-223,M-L2-224,Artigues | Sant Adrià - Sant Roc,L2,Metro,1017.248936373391,6.944444444444445,02:26,False,"MULTILINESTRING ((2.21777176 41.43384823, 2.2203209400000006 41.43519541, 2.2204912800000005 41.43527380999999, 2.2206533099999994 41.43533355000001, 2.22070933 41.43535158, 2.22088178 41.43539659999999, 2.22105968 41.43542733, 2.22124096 41.43544341, 2.2212923599999996 41.435445370000004, 2.2213666200000004 41.43544688999999, 2.221566140000001 41.43544087, 2.2217561 41.43542125999999, 2.22492246 41.43497906, 2.2252222000000006 41.43493346, 2.2262575100000004 41.43475440999999, 2.226409130000001 41.43473700999999, 2.2265271800000006 41.43472994, 2.22665761 41.43472753, 2.2267030800000005 41.43472855999999, 2.2268502500000005 41.43473653, 2.2270324000000006 41.434759500000006, 2.22721037 41.43479667, 2.2273821999999996 41.43484762999999, 2.227546 41.43491183000001, 2.2277 41.43498857000001, 2.2277812700000004 41.43503667, 2.22793276 41.43514155000001, 2.2280655400000002 41.43525378999998, 2.2281502799999995 41.43533881, 2.2286061800000003 41.43583081999999))"
M-L2-224,M-L2-225,Sant Roc - Gorg,L2,Metro,635.0242072086187,6.944444444444445,01:31,False,"MULTILINESTRING ((2.2286061800000003 41.43583081999999, 2.2290139199999994 41.43627081999999, 2.2292966499999998 41.43656176, 2.22948953 41.43674705000001, 2.23162141 41.43873938999999, 2.2319341799999997 41.43901238, 2.23206348 41.43911904000001, 2.23344102 41.440237200000006))"
M-L2-225,M-L2-226,Gorg - Pep Ventura,L2,Metro,555.2169166004522,6.944444444444445,01:19,False,"MULTILINESTRING ((2.23344102 41.440237200000006, 2.2379595 41.44390447999999))"
M-L2-226,M-L2-227,Pep Ventura - Badalona Pompeu Fabra,L2,Metro,768.4045053115177,6.944444444444445,01:50,False,"MULTILINESTRING ((2.2379595 41.44390447999999, 2.2401520700000006 41.44568320999999, 2.24085547 41.44626029999999, 2.2415194600000006 41.44679661000001, 2.2416839900000003 41.44692114999999, 2.2420376199999996 41.4471823, 2.2422371900000004 41.447343769999996, 2.24243029 41.44751663000001, 2.2428714000000003 41.44793658999999, 2.24307133 41.44812237, 2.24344515 41.44844561, 2.24385559 41.44883390999999, 2.24409682 41.44905421))"
M-L3-314,M-L3-315,Zona Universitària - Palau Reial,L3,Metro,649.2770603629197,6.944444444444445,01:33,False,"MULTILINESTRING ((2.1111785300000006 41.384115339999994, 2.11238308 41.38442169999999, 2.11450452 41.38495264, 2.1151090299999997 41.38510598999999, 2.11705562 41.38560454999999, 2.11853818 41.38598006000001))"
M-L3-315,M-L3-316,Palau Reial - Maria Cristina,L3,Metro,639.7798148751071,6.944444444444445,01:32,False,"MULTILINESTRING ((2.11853818 41.38598006000001, 2.1257912300000004 41.387815690000004))"
M-L3-316,M-L3-317,Maria Cristina - Les Corts,L3,Metro,689.4424287587839,6.944444444444445,01:39,False,"MULTILINESTRING ((2.1257912300000004 41.387815690000004, 2.1263201499999997 41.38795039, 2.1266569500000005 41.388032540000005, 2.12685 41.38807051, 2.12700299 41.38809008, 2.12703532 41.38809309999999, 2.12722274 41.38810192999999, 2.1274103500000003 41.38809595, 2.1275961000000003 41.38807522999999, 2.12777797 41.38804, 2.1279539500000006 41.38799066000001, 2.12812212 41.387927729999994, 2.12828061 41.387851889999986, 2.1284277300000003 41.38776400999999, 2.1285618400000006 41.38766501999999, 2.12863195 41.387603989999995, 2.1286868600000006 41.387552469999996, 2.1287567700000003 41.38747541, 2.1288578999999994 41.38734739, 2.12891688 41.387265979999995, 2.12976802 41.38604321, 2.1298929 41.38586019, 2.1300353900000006 41.38562899999999, 2.13006131 41.38558290999999, 2.13087101 41.38411968))"
M-L3-317,M-L3-318,Les Corts - Plaça del Centre,L3,Metro,636.0144606573946,6.944444444444445,01:31,False,"MULTILINESTRING ((2.13087101 41.38411968, 2.1311394500000005 41.38363304, 2.1312351399999994 41.38344814, 2.1312931800000006 41.38332252999999, 2.1317192000000005 41.38235473, 2.1317594299999993 41.38226676, 2.1318253600000006 41.38212925, 2.13191168 41.38198126, 2.13202537 41.38182735, 2.13212535 41.38171907999999, 2.1322440800000004 41.38161592, 2.1323769400000003 41.38152301000001, 2.1325223500000003 41.38144146999999, 2.1326447 41.38138489, 2.1328128400000006 41.38132195, 2.1329887900000006 41.3812726, 2.1331706399999995 41.38123736, 2.1333563800000004 41.38121664, 2.1335439700000003 41.38121065, 2.13370653 41.38121744000001, 2.13383266 41.381229229999995, 2.1339227700000003 41.38124314, 2.13396697 41.38125076, 2.1341628100000003 41.38129268, 2.13420995 41.38130446, 2.13441012 41.38136275999999, 2.13452864 41.38140493000001, 2.13588371 41.38192171))"
M-L3-318,M-L3-319,Plaça del Centre - Sants Estació,L3,Metro,499.72756094251235,6.944444444444445,01:11,False,"MULTILINESTRING ((2.13588371 41.38192171, 2.1377596700000003 41.3826375, 2.13787931 41.38268009, 2.1380361699999995 41.38272708000001, 2.1380981 41.38274348, 2.1382789800000004 41.38278143999999, 2.1383802 41.38279646999999, 2.1385602200000005 41.38281257999999, 2.1387415000000005 41.38281393999999, 2.13883642 41.38280873000001, 2.13902397 41.38278782999999, 2.13920581 41.38275258, 2.1393817700000004 41.382703209999995, 2.1395498999999996 41.38264026, 2.13967475 41.38258201, 2.1397348400000005 41.38254995999999, 2.13979781 41.382514130000004, 2.13996083 41.382408999999996, 2.14005897 41.38233559, 2.1409922600000004 41.38159825))"
M-L3-319,M-L3-320,Sants Estació - Tarragona,L3,Metro,502.1271768062061,6.944444444444445,01:12,False,"MULTILINESTRING ((2.1409922600000004 41.38159825, 2.1415538000000005 41.38115354999999, 2.1416806400000006 41.38106201, 2.14181609 41.38098072, 2.14191727 41.38092867999999, 2.1422517099999996 41.38077629000001, 2.14234597 41.38072801999999, 2.1424930500000006 41.380640119999995, 2.1425796900000003 41.380578549999996, 2.14533577 41.378493000000006))"
M-L3-320,M-L3-321,Tarragona - Espanya,L3,Metro,671.8084370411136,6.944444444444445,01:36,False,"MULTILINESTRING ((2.14533577 41.378493000000006, 2.14920966 41.37556278999999, 2.14928074 41.37551066000001, 2.14941479 41.37542111999999, 2.14947289 41.37538529, 2.14964129 41.37529413, 2.1498202800000006 41.37521524000001, 2.15000828 41.375149310000005, 2.1502036700000002 41.375096939999985, 2.1504047 41.37505858, 2.1506096 41.37503458, 2.15079192 41.37502402, 2.1508629100000003 41.37502204, 2.1515546400000005 41.37501824))"
M-L3-321,M-L3-322,Espanya - Poble Sec,L3,Metro,726.7487206569563,6.944444444444445,01:44,False,"MULTILINESTRING ((2.1515546400000005 41.37501824, 2.1521871500000005 41.37501492999999, 2.15385103 41.37501301, 2.1567604999999994 41.37500666999999, 2.1602448200000004 41.374996200000005))"
M-L3-322,M-L3-323,Poble Sec - Paral·lel,L3,Metro,742.2658956529494,6.944444444444445,01:46,False,"MULTILINESTRING ((2.1602448200000004 41.374996200000005, 2.16385317 41.37498432, 2.1642066299999994 41.37498129, 2.1646240200000006 41.37497372, 2.1649223399999995 41.37496516, 2.1653146699999994 41.37495078, 2.1660651399999997 41.37491864, 2.1664916200000004 41.37490609999999, 2.1669816400000004 41.37490051999999, 2.1691181300000006 41.37489218999999))"
M-L3-323,M-L3-324,Paral·lel - Drassanes,L3,Metro,626.167682880825,6.944444444444445,01:30,False,"MULTILINESTRING ((2.1691181300000006 41.37489218999999, 2.17166987 41.37487988000001, 2.1720580000000003 41.37487253, 2.1722695400000003 41.37486408, 2.1727151599999996 41.37484176, 2.17281173 41.37483929, 2.1729609700000005 41.374841749999995, 2.1731265300000002 41.37485752999999, 2.1732885100000003 41.37488767999999, 2.17344478 41.374931800000006, 2.1735161700000005 41.37495605999999, 2.1736547600000002 41.375010239999995, 2.1737282600000003 41.37504521000002, 2.17460289 41.375489890000004, 2.1747738300000004 41.37558539999999, 2.174827710000001 41.37561937, 2.17491847 41.375684160000006, 2.1750166800000006 41.37577276, 2.17508126 41.375839770000006, 2.1751279300000004 41.37589195999999, 2.17566417 41.37653761))"
M-L3-324,M-L3-325,Drassanes - Liceu,L3,Metro,629.4589301865853,6.944444444444445,01:30,False,"MULTILINESTRING ((2.17566417 41.37653761, 2.1759670599999996 41.376901419999996, 2.17600145 41.376945440000014, 2.1760666200000003 41.3770499, 2.1761135100000004 41.37715978999999, 2.1761223500000004 41.377188100000005, 2.1761317100000004 41.37722047, 2.1761537600000005 41.377321429999995, 2.1761618400000002 41.37744092, 2.17615075 41.37756026999998, 2.1761206300000002 41.377677739999996, 2.1760719300000004 41.37779162, 2.17606103 41.37781201, 2.1760392200000003 41.37785149999999, 2.1759825399999997 41.37794015, 2.1757571000000007 41.37824842, 2.1756366800000007 41.37840475, 2.1755627700000004 41.37849335000001, 2.173030279999999 41.38144543))"
M-L3-325,M-L3-326,Liceu - Catalunya,L3,Metro,603.1199402564375,6.944444444444445,01:26,False,"MULTILINESTRING ((2.173030279999999 41.38144543, 2.17200455 41.38264245999999, 2.1718944500000004 41.38277555, 2.1717450200000004 41.38297342, 2.17166601 41.38308910999999, 2.17038853 41.38502018999999, 2.1703399599999997 41.38509691, 2.17027395 41.385213289999996, 2.1702056699999996 41.38536654, 2.1701559200000005 41.38552378, 2.17013787 41.38560474999999, 2.1701195600000003 41.38571242, 2.1701086 41.38584358999999, 2.17009183 41.38632216))"
M-L3-326,M-L3-327,Catalunya - Passeig de Gràcia,L3,Metro,732.5959169723868,6.944444444444445,01:45,False,"MULTILINESTRING ((2.17009183 41.38632216, 2.1700667499999997 41.38702052000001, 2.1700533400000004 41.387167899999994, 2.17002249 41.38732785999999, 2.16997273 41.387485100000006, 2.16994007 41.3875701, 2.1699318600000006 41.387590929999995, 2.1698629999999994 41.38773624, 2.16977694 41.38787478999999, 2.1697211700000003 41.387954380000004, 2.1695987800000003 41.38811055, 2.1695322800000003 41.388184809999984, 2.1694539600000002 41.38826535999999, 2.16929989 41.388404720000004, 2.1692686500000002 41.388430379999996, 2.16770034 41.38969802, 2.1670241600000004 41.390249219999994, 2.1653469700000003 41.39160316))"
M-L3-327,M-L3-328,Passeig de Gràcia - Diagonal,L3,Metro,650.0928564198373,6.944444444444445,01:33,False,"MULTILINESTRING ((2.1653469700000003 41.39160316, 2.16492943 41.39194071000001, 2.1647947300000006 41.392055989999996, 2.1646275800000003 41.39218585, 2.1634118000000004 41.39317035999999, 2.16069296 41.395364349999994, 2.16004746 41.39588795))"
M-L3-328,M-L3-329,Diagonal - Fontana,L3,Metro,899.250560968215,6.944444444444445,02:09,False,"MULTILINESTRING ((2.16004746 41.39588795, 2.1596594799999997 41.396202160000016, 2.1580071600000004 41.39753221000001, 2.1577067899999998 41.39778426000001, 2.15759886 41.39788254999999, 2.15746073 41.39802114999999, 2.1571082899999996 41.39839735, 2.1570191600000004 41.39848968, 2.15682916 41.398667999999994, 2.1551264000000003 41.40011382, 2.1534955900000003 41.40149478, 2.1533658 41.40161357, 2.15322706 41.401761799999996, 2.15302244 41.40200888))"
M-L3-329,M-L3-330,Fontana - Lesseps,L3,Metro,470.75106140254195,6.944444444444445,01:07,False,"MULTILINESTRING ((2.15302244 41.40200888, 2.1528034 41.402274049999995, 2.15273854 41.40235573999999, 2.1526164 41.40253039, 2.1525115200000005 41.40271126999999, 2.15246057 41.402814889999995, 2.1520848 41.403629759999994, 2.1519955300000007 41.40381751999999, 2.1519092300000002 41.40396552, 2.15185546 41.40404275, 2.15177705 41.40414686999999, 2.151050220000001 41.40503317, 2.1509760299999994 41.40512098, 2.15089049 41.40521574999999, 2.1504071199999997 41.40573803))"
M-L3-330,M-L3-331,Lesseps - Vallcarca,L3,Metro,882.8066058240657,6.944444444444445,02:07,False,"MULTILINESTRING ((2.1504071199999997 41.40573803, 2.15004536 41.40612977, 2.14997017 41.40621721, 2.14987441 41.40635137999999, 2.1497963000000007 41.406491869999996, 2.1497682199999995 41.40655375, 2.14974047 41.40662159, 2.14969537 41.40676074999999, 2.14954728 41.40731181000001, 2.1495029400000005 41.40745782, 2.1494748599999998 41.40753974999999, 2.1493864600000006 41.40775845999999, 2.1492798100000003 41.40797250999999, 2.1491553299999997 41.40818104000001, 2.149013530000001 41.40838320999999, 2.148855 41.40857821, 2.1486900699999993 41.408755459999995, 2.1485337799999997 41.408906259999995, 2.14769454 41.40967363, 2.14755578 41.40979857999999, 2.1472091200000003 41.41009483, 2.1468483199999997 41.41038135000001, 2.14660599 41.4105648, 2.14641788 41.41071157000001, 2.14601163 41.411034560000004, 2.14577682 41.41121446, 2.14550566 41.411406969999994, 2.1452908899999996 41.41154649999999, 2.1452191600000003 41.41159041, 2.145112870000001 41.4116498, 2.1450102900000005 41.41170257999999, 2.1448618700000006 41.41176960999999, 2.1447817700000003 41.41180279, 2.1443373100000005 41.411974959999995))"
M-L3-331,M-L3-332,Vallcarca - Penitents,L3,Metro,794.0114191506175,6.944444444444445,01:54,False,"MULTILINESTRING ((2.1443373100000005 41.411974959999995, 2.14380456 41.41218132, 2.14361916 41.412262840000004, 2.14353724 41.4123045, 2.14347367 41.41233998, 2.1433424600000004 41.4124265, 2.14322495 41.41252354, 2.1431226200000006 41.412629880000004, 2.1430367399999994 41.41274416000001, 2.1429684 41.41286498, 2.14291847 41.41299078000001, 2.14288755 41.41312002, 2.14287604 41.41325102999999, 2.1428776 41.41333099, 2.1428853599999997 41.41342467999999, 2.14297763 41.41399234999999, 2.1429878399999995 41.41406816000001, 2.14299536 41.4142297, 2.14299471 41.414263299999995, 2.14298314 41.414397619999995, 2.1429519199999993 41.41453707000001, 2.1429015 41.41467331, 2.1428514299999994 41.41477465, 2.1428093200000005 41.414849939999996, 2.1427740900000005 41.41490465999999, 2.14245395 41.415374679999985, 2.1422778500000006 41.415638509999994, 2.1413052699999997 41.41712594, 2.14125754 41.41720350999999, 2.14119923 41.41730832, 2.1411308500000006 41.417461540000005, 2.141081 41.41761877, 2.14106742 41.41767724, 2.1410462600000004 41.41778370000001, 2.1409717700000006 41.41827912))"
M-L3-332,M-L3-333,Penitents - Vall d'Hebron,L3,Metro,807.6613783869069,6.944444444444445,01:56,False,"MULTILINESTRING ((2.1409717700000006 41.41827912, 2.14065056 41.42042151, 2.1406387400000004 41.420610839999995, 2.1406337000000004 41.42074945999999, 2.14064014 41.420988799999996, 2.14066579 41.42122742, 2.14071053 41.42146443000001, 2.14077419 41.42169898, 2.1408421 41.421893389999994, 2.1409050500000006 41.42204989, 2.1410248499999995 41.42230793000001, 2.14116274 41.42256081000001, 2.1415180900000004 41.42314209999999, 2.1416087100000003 41.42329398999999, 2.141781660000001 41.42361004000001, 2.14190609 41.42386432, 2.1425646000000005 41.42528266))"
M-L3-333,M-L3-334,Vall d'Hebron - Montbau,L3,Metro,627.6373443096123,6.944444444444445,01:30,False,"MULTILINESTRING ((2.1425646000000005 41.42528266, 2.1450392800000007 41.43062016))"
M-L3-334,M-L3-335,Montbau - Mundet,L3,Metro,634.5248797668942,6.944444444444445,01:31,False,"MULTILINESTRING ((2.1450392800000007 41.43062016, 2.14537851 41.43135197, 2.1455004500000006 41.4316056, 2.14595474 41.43249507, 2.1460637100000004 41.43271378, 2.1462705699999995 41.43315176999999, 2.14633499 41.433282969999986, 2.14638987 41.43339006, 2.1465275100000003 41.43363755, 2.1466827600000005 41.433879059999995, 2.14685516 41.43411391, 2.1470441899999995 41.43434137, 2.14724932 41.43456081, 2.1474316800000004 41.43474502, 2.14753322 41.43484063, 2.14764069 41.43492907, 2.14772775 41.43500633999999, 2.14778262 41.43505924, 2.1478056600000004 41.4350794, 2.1484718 41.43564527))"
M-L3-335,M-L3-336,Mundet - Valldaura,L3,Metro,798.8816678212199,6.944444444444445,01:55,False,"MULTILINESTRING ((2.1484718 41.43564527, 2.14901406 41.43610589000001, 2.14920597 41.4362596, 2.1494270999999996 41.43641637, 2.14956757 41.43650622999999, 2.14961603 41.436536029999985, 2.1497885600000006 41.43663231, 2.1498636200000005 41.43666902999999, 2.14999475 41.43672754999999, 2.15015213 41.43678722000001, 2.1502084 41.43680637, 2.15040876 41.436864650000004, 2.15061524 41.43690917, 2.1508261900000005 41.436939599999995, 2.15103993 41.43695567, 2.15125471 41.43695725, 2.15146883 41.43694433000001, 2.1516891700000005 41.43691837, 2.1518845100000004 41.43688471, 2.1525892200000003 41.436744440000005, 2.1527846200000003 41.43671076999999, 2.1529976700000004 41.43668477000001, 2.1532231500000005 41.43666812, 2.1534497200000002 41.43666612, 2.15367566 41.436678779999994, 2.1538993100000003 41.436706009999995, 2.15411904 41.43674760999999, 2.1543332099999994 41.43680327, 2.15454021 41.43687257, 2.1546706800000006 41.43692327, 2.15481124 41.43698195, 2.1549801599999996 41.43706286, 2.15535821 41.43725719, 2.15687783 41.43799608))"
M-L3-336,M-L3-337,Valldaura - Canyelles,L3,Metro,926.6831820489248,6.944444444444445,02:13,False,"MULTILINESTRING ((2.15687783 41.43799608, 2.1577231900000005 41.438406279999995, 2.1577492400000002 41.438420119999996, 2.15816808 41.43862419, 2.1583406199999997 41.438720469999986, 2.1583933199999996 41.438752990000005, 2.1585458300000004 41.43885568, 2.1586324499999994 41.43892066, 2.1587910100000003 41.43904792, 2.15885773 41.43910673999999, 2.15953922 41.43972523000001, 2.15962585 41.43980164999999, 2.1598333700000003 41.43996863, 2.1599735000000004 41.44007025, 2.1601168900000003 41.44016350999999, 2.16029949 41.44026448, 2.1604554199999995 41.440337359999994, 2.1604954 41.440354619999994, 2.1606757499999993 41.440426450000004, 2.1608965200000005 41.44049914999999, 2.16112435 41.44055823, 2.1613577700000004 41.44060333000001, 2.16145426 41.440617640000006, 2.16156965 41.44063232, 2.1618412300000003 41.44065627999999, 2.1620173500000006 41.44066398999999, 2.16284341 41.44068592999999, 2.16310481 41.44070224, 2.16329857 41.44072314999998, 2.16348967 41.44075129999999, 2.16367759 41.44079117999999, 2.1638153199999994 41.44082577, 2.1640593900000002 41.44089805000001, 2.1642193400000003 41.44095413, 2.1651178700000004 41.44128963, 2.1658363699999996 41.4415482, 2.16638755 41.44175372999999))"
M-L3-337,M-L3-338,Canyelles - Roquetes,L3,Metro,1073.3544455179383,6.944444444444445,02:34,False,"MULTILINESTRING ((2.16638755 41.44175372999999, 2.16694186 41.441960710000004, 2.1673497200000003 41.442119070000004, 2.1680969500000002 41.44240426999999, 2.16929984 41.44285346, 2.16949063 41.44293132, 2.16963547 41.44299991, 2.16975376 41.4430603, 2.16994502 41.44317062000001, 2.1701238700000003 41.44329216999999, 2.1702891500000003 41.44342413999999, 2.17043978 41.4435657, 2.1705232600000004 41.4436522, 2.17061783 41.44375658, 2.17072154 41.44388866, 2.1712150100000005 41.44457133, 2.1713495100000006 41.44474078, 2.17141269 41.44481167, 2.1714817200000005 41.44488495, 2.17163235 41.445026510000005, 2.17179763 41.44515848000001, 2.17197648 41.44528002999999, 2.1721677699999997 41.445390339999996, 2.17237022 41.44548872, 2.17258255 41.44557452, 2.1727285300000005 41.44562647000001, 2.1728397900000003 41.445661359999995, 2.17363067 41.44588638999999, 2.17384991 41.44595848, 2.1740258800000003 41.44602321, 2.1741528900000002 41.44607304, 2.17435571 41.44616595, 2.17454764 41.446271149999994, 2.1747273700000003 41.446387910000006, 2.17484801 41.446478299999995, 2.1749804900000003 41.44658399, 2.17508891 41.446674279999996, 2.1752174100000006 41.44679349999999, 2.17609769 41.44766968))"
M-L3-338,M-L3-339,Roquetes - Trinitat Nova,L3,Metro,781.231038643913,6.944444444444445,01:52,False,"MULTILINESTRING ((2.17609769 41.44766968, 2.1765643400000005 41.44813418999999, 2.1771770700000004 41.44874808, 2.1774821900000005 41.449028639999995, 2.1775691300000006 41.44910453000001, 2.1776924500000003 41.44920112, 2.1778861600000003 41.44933421999999, 2.1780922700000005 41.44945633, 2.1783096600000005 41.44956678999999, 2.1785371999999996 41.44966502, 2.1787736700000004 41.44975047999999, 2.17901779 41.449822729999994, 2.17926827 41.449881379999994, 2.17952378 41.44992612, 2.17978295 41.4499567, 2.18004439 41.449972980000005, 2.1801345800000003 41.44997528999999, 2.1804384500000005 41.44997381999998, 2.18055376 41.44996946, 2.1824433099999996 41.44988084, 2.1825054300000004 41.44987671, 2.18273288 41.44985287999999, 2.1829205900000006 41.449829739999984, 2.1829571400000005 41.44982345, 2.1832264900000005 41.449763489999995, 2.1833403000000007 41.44973338999999, 2.1840971400000004 41.44950032))"
M-L4-413,M-L4-414,La Pau - Besòs,L4,Metro,595.29384649472,6.944444444444445,01:25,False,"MULTILINESTRING ((2.20519361 41.423677989999995, 2.206886 41.422397030000006, 2.2070868300000006 41.42224903, 2.2072211300000006 41.42215645000001, 2.20736884 41.42206088999999, 2.2080514 41.421641830000006, 2.2082432900000004 41.42152038, 2.2084471900000002 41.421381540000006, 2.20855963 41.421300249999994, 2.2086874199999995 41.421205130000004, 2.2092902900000007 41.420749629999996, 2.2093823 41.42067844, 2.20946811 41.42060913, 2.2095737700000004 41.4205182, 2.20964257 41.420455479999994, 2.21023143 41.419901280000005))"
M-L4-414,M-L4-415,Besòs - Besòs Mar,L4,Metro,724.4012390878223,6.944444444444445,01:44,False,"MULTILINESTRING ((2.21023143 41.419901280000005, 2.21208662 41.41815469999999, 2.21220723 41.418044730000005, 2.2124925899999996 41.417800840000005, 2.21265082 41.417674569999996, 2.2128437600000006 41.41752720999999, 2.21608159 41.41509899999999))"
M-L4-415,M-L4-416,Besòs Mar - El Maresme | Fòrum,L4,Metro,504.8475640882647,6.944444444444445,01:12,False,"MULTILINESTRING ((2.21608159 41.41509899999999, 2.21643823 41.41483155, 2.21654076 41.414756399999995, 2.21662293 41.414699989999995, 2.2167670900000003 41.414612599999984, 2.21686013 41.41456333, 2.2169604000000005 41.414515319999985, 2.2173962500000006 41.41432537, 2.21754983 41.414254179999986, 2.2176296900000003 41.41421346000001, 2.2177073399999996 41.41417015, 2.2177728899999996 41.41412976000001, 2.2178359900000006 41.414086520000005, 2.21792977 41.414011540000004, 2.2180296600000005 41.41391241, 2.2181135900000006 41.41380521999999, 2.2181804200000004 41.41369142, 2.21822925 41.41357254999999, 2.2182594200000003 41.413450219999994, 2.2182705200000004 41.41332608, 2.2182673600000005 41.41324457, 2.2182625500000004 41.41320213999999, 2.21823563 41.41307470999999, 2.2182308900000005 41.41305877999999, 2.21818498 41.41294182000001, 2.2181210199999994 41.41282979000001, 2.21803989 41.412724229999995, 2.21800082 41.41268201, 2.21794094 41.41262462000001, 2.21787687 41.41257004, 2.2178010100000005 41.412511550000005, 2.2177134 41.412449419999994, 2.21758766 41.41236558999999, 2.21669194 41.41177981))"
M-L4-416,M-L4-417,El Maresme | Fòrum - Selva de Mar,L4,Metro,773.629239768596,6.944444444444445,01:51,False,"MULTILINESTRING ((2.21669194 41.41177981, 2.2157139 41.41114017000001, 2.2155639399999996 41.411040129999996, 2.21536633 41.41090208000001, 2.21470926 41.41043086999999, 2.2145769499999997 41.41033890999999, 2.2144947300000006 41.410285739999985, 2.2144190699999995 41.41024059000001, 2.21438162 41.41021975, 2.21426763 41.410162680000006, 2.21417274 41.41012175000001, 2.2140646 41.41008129, 2.21395403 41.41004514000001, 2.2138306000000005 41.41000926000001, 2.21363794 41.409958890000006, 2.2113822100000005 41.40939395, 2.21126334 41.40936095, 2.2111323700000005 41.409319569999994, 2.2109227100000006 41.40924060999999, 2.2107224199999997 41.40914889, 2.21053287 41.40904503000001, 2.21045551 41.40899714, 2.21037529 41.40894382999999, 2.21028843 41.40888247, 2.210177840000001 41.40880054999999, 2.2091225 41.408001510000005))"
M-L4-417,M-L4-418,Selva de Mar - Poblenou,L4,Metro,676.4150688111093,6.944444444444445,01:37,False,"MULTILINESTRING ((2.2091225 41.408001510000005, 2.2083273300000004 41.407400349999996, 2.20819775 41.407304329999995, 2.2062308099999997 41.405884320000006, 2.2056457800000002 41.405448559999996, 2.2033712300000006 41.40371611999999))"
M-L4-418,M-L4-419,Poblenou - Llacuna,L4,Metro,671.4095788669242,6.944444444444445,01:36,False,"MULTILINESTRING ((2.2033712300000006 41.40371611999999, 2.2022916500000007 41.40289423999999, 2.19825508 41.39983901, 2.1977117100000005 41.39942503999999))"
M-L4-419,M-L4-420,Llacuna - Bogatell,L4,Metro,675.8632334069728,6.944444444444445,01:37,False,"MULTILINESTRING ((2.1977117100000005 41.39942503999999, 2.1969075799999995 41.39881009999999, 2.1951969899999995 41.39750638999999, 2.1920124 41.39510750000001))"
M-L4-420,M-L4-421,Bogatell - Ciutadella | Vila Olímpica,L4,Metro,1154.3965014762507,6.944444444444445,02:46,False,"MULTILINESTRING ((2.1920124 41.39510750000001, 2.1903826099999995 41.39387932000001, 2.1903001799999995 41.393814569999996, 2.19022863 41.39375474, 2.19016804 41.39369981000001, 2.1901183000000004 41.39365039, 2.1900343300000005 41.39355358, 2.1899517 41.39343353999999, 2.1898868099999995 41.39330747, 2.1898403900000005 41.39317685999999, 2.189813 41.393043229999996, 2.18980495 41.39290816, 2.1898163500000005 41.39277321000001, 2.1898470500000005 41.39264, 2.1898967 41.39251007000001, 2.1899647100000004 41.39238494000001, 2.1900503000000002 41.392266069999984, 2.1901433599999995 41.39216378, 2.19021806 41.392094650000004, 2.1903060299999995 41.39202196, 2.1904319300000004 41.3919264, 2.1932367700000004 41.38986127999999, 2.1933808100000003 41.3897526, 2.19345476 41.38969306, 2.19351816 41.38963837, 2.19357472 41.38958549000001, 2.19363069 41.38952790999999, 2.1937338600000005 41.38940339, 2.19382005 41.38927173999999, 2.19388841 41.389134289999994, 2.19393826 41.3889924, 2.1939691000000003 41.388847469999995, 2.1939806200000005 41.38870094999999, 2.19397272 41.38855428999999, 2.19394546 41.38840895999999, 2.19392422 41.388335919999996, 2.1938955200000003 41.38825701, 2.1938619900000003 41.38817932, 2.19382022 41.38809433000001, 2.1937655500000006 41.387993899999984, 2.19299071 41.38668674))"
